danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,duration_min,release_year,key,mode,time_signature,playlist_genre,track_popularity,label_kaggle
0.409,0.718,0.041,0.82,0.0727,0.419,140.001,1.87075,2012.0,7.0,1.0,3.0,classical,37,0
0.153,0.375,0.0375,0.567,0.0849,0.0785,104.682,2.8042666666666665,2017.0,1.0,1.0,3.0,classical,34,0
0.341,0.542,0.0526,0.956,0.137,0.0635,110.097,3.0791166666666667,2010.0,2.0,1.0,3.0,classical,41,0
0.0762,0.742,0.0857,0.895,0.133,0.0625,62.192,2.4448,2017.0,0.0,0.0,4.0,classical,31,0
0.262,0.54,0.0413,0.894,0.112,0.0506,80.204,3.366216666666667,2012.0,4.0,0.0,4.0,classical,46,0
0.161,0.488,0.0624,0.912,0.0876,0.127,131.92,3.24515,2018.0,4.0,0.0,4.0,classical,39,0
0.216,0.861,0.0489,0.781,0.186,0.429,117.961,2.6094833333333334,2015.0,6.0,1.0,4.0,classical,49,0
0.317,0.475,0.0347,0.956,0.107,0.079,140.035,3.8720833333333333,2014.0,2.0,0.0,4.0,classical,31,0
0.215,0.572,0.0384,0.732,0.0709,0.0862,89.956,3.9683166666666665,2023.0,9.0,0.0,4.0,classical,31,0
0.364,0.682,0.0678,0.894,0.109,0.188,170.053,2.3135666666666665,2018.0,2.0,1.0,3.0,classical,31,0
0.432,0.738,0.0491,0.892,0.429,0.271,130.118,1.97555,2021.0,11.0,0.0,4.0,classical,28,0
0.303,0.625,0.0417,0.814,0.0829,0.12,130.007,5.7143,2016.0,4.0,0.0,4.0,classical,30,0
0.3,0.522,0.0361,0.0897,0.144,0.222,140.011,4.58835,2014.0,11.0,0.0,4.0,classical,42,0
0.36,0.539,0.0564,0.947,0.157,0.199,109.769,2.418,2021.0,4.0,0.0,4.0,classical,31,0
0.478,0.906,0.0419,0.919,0.115,0.59,140.021,2.2815333333333334,2011.0,0.0,0.0,4.0,classical,56,0
0.396,0.769,0.0563,0.752,0.112,0.039,128.325,3.906433333333333,2011.0,4.0,0.0,4.0,classical,51,0
0.379,0.519,0.0371,0.672,0.102,0.197,94.922,3.5528,2021.0,1.0,1.0,4.0,classical,35,0
0.456,0.698,0.0323,0.913,0.0877,0.577,109.95,4.17495,2015.0,2.0,0.0,4.0,classical,38,0
0.43,0.562,0.0322,0.949,0.117,0.325,147.025,3.1020333333333334,2022.0,0.0,1.0,3.0,classical,27,0
0.223,0.417,0.0385,0.745,0.118,0.0873,85.823,2.47675,2013.0,1.0,1.0,4.0,classical,32,0
0.363,0.598,0.0404,0.921,0.0951,0.203,139.843,2.4476166666666668,2021.0,9.0,0.0,3.0,classical,26,0
0.176,0.266,0.0397,0.895,0.0786,0.0577,109.961,5.2103166666666665,2020.0,9.0,0.0,4.0,classical,30,0
0.587,0.467,0.0306,0.928,0.098,0.353,154.636,3.058883333333333,2013.0,4.0,0.0,3.0,gaming,60,0
0.375,0.344,0.0335,0.776,0.0682,0.106,126.06,3.965,2009.0,2.0,0.0,4.0,gaming,60,0
0.193,0.482,0.0842,0.685,0.111,0.121,66.771,3.9272666666666667,2013.0,11.0,0.0,4.0,gaming,57,0
0.128,0.223,0.0356,0.952,0.108,0.0372,145.522,4.764216666666667,2024.0,2.0,1.0,3.0,gaming,28,0
0.322,0.54,0.0359,0.38,0.127,0.311,99.936,2.9313333333333333,2024.0,7.0,1.0,4.0,gaming,41,0
0.642,0.01,0.0446,0.945,0.103,0.197,87.971,3.591666666666667,2011.0,2.0,1.0,4.0,gaming,67,0
0.236,0.345,0.0556,0.786,0.111,0.253,103.206,1.7997833333333333,2022.0,1.0,0.0,4.0,gaming,20,0
0.413,0.571,0.0485,0.126,0.0885,0.338,89.982,4.182666666666667,2020.0,9.0,1.0,4.0,gaming,58,0
0.562,0.516,0.0413,0.709,0.118,0.18,80.046,2.0708333333333333,2022.0,2.0,1.0,4.0,gaming,32,0
0.155,0.254,0.0374,0.837,0.0956,0.0397,80.645,5.1938,2022.0,0.0,0.0,4.0,gaming,20,0
0.561,0.937,0.0472,0.812,0.384,0.607,114.996,2.96735,2024.0,7.0,1.0,4.0,gaming,31,0
0.25,0.00229,0.0716,0.886,0.0732,0.105,66.833,2.452383333333333,2024.0,7.0,0.0,3.0,gaming,52,0
0.419,0.601,0.0518,0.948,0.11,0.187,121.86,2.8277833333333335,2024.0,7.0,0.0,4.0,gaming,31,0
0.181,0.348,0.0361,0.938,0.179,0.0561,69.386,3.5419666666666667,2023.0,5.0,1.0,4.0,gaming,34,0
0.171,0.132,0.0449,0.972,0.116,0.0356,115.897,1.9604166666666667,2024.0,7.0,1.0,3.0,gaming,32,0
0.209,0.334,0.0482,0.922,0.0733,0.0383,79.91,2.8217333333333334,2023.0,6.0,0.0,4.0,gaming,36,0
0.551,0.738,0.167,0.0,0.204,0.39,143.861,3.324533333333333,2023.0,11.0,1.0,4.0,gaming,42,0
0.216,0.544,0.0359,0.54,0.0642,0.429,75.198,2.1426833333333333,2022.0,9.0,0.0,4.0,gaming,29,0
0.251,0.541,0.0472,0.682,0.104,0.078,76.519,1.6397166666666667,2022.0,0.0,1.0,4.0,gaming,21,0
0.473,0.539,0.0424,0.896,0.108,0.214,119.963,3.3066666666666666,2023.0,5.0,0.0,4.0,gaming,42,0
0.134,0.262,0.0355,0.958,0.111,0.0702,86.159,1.28155,2022.0,10.0,1.0,5.0,gaming,30,0
0.262,0.267,0.0343,0.951,0.116,0.0648,103.837,4.688883333333333,2023.0,1.0,1.0,4.0,gaming,35,0
0.613,0.834,0.0348,0.258,0.337,0.791,102.021,4.3186333333333335,2024.0,2.0,1.0,4.0,gaming,39,0
0.32,0.621,0.0563,0.896,0.0802,0.319,128.025,2.2229666666666668,2013.0,7.0,1.0,3.0,gaming,53,0
0.215,0.337,0.0373,0.749,0.0731,0.0369,74.02,5.004666666666667,2023.0,0.0,1.0,4.0,gaming,37,0
0.175,0.249,0.0375,0.933,0.0773,0.118,180.186,4.556,2023.0,4.0,0.0,3.0,gaming,49,0
0.485,0.947,0.0393,0.923,0.23,0.511,150.059,2.7733333333333334,2023.0,7.0,0.0,4.0,gaming,46,0
0.451,0.0457,0.0423,0.783,0.102,0.128,128.594,2.876,2020.0,2.0,0.0,3.0,gaming,48,0
0.219,0.535,0.0516,0.667,0.0863,0.0788,94.965,2.792666666666667,2011.0,1.0,1.0,4.0,gaming,46,0
0.463,0.608,0.0435,0.951,0.12,0.284,158.641,2.8871166666666666,2020.0,8.0,1.0,4.0,gaming,40,0
0.1,0.353,0.0347,0.776,0.104,0.0399,79.416,5.195783333333333,2015.0,2.0,0.0,3.0,gaming,47,0
0.0664,0.186,0.0346,0.887,0.108,0.0363,72.162,4.0807,2013.0,1.0,0.0,3.0,gaming,59,0
0.171,0.162,0.0432,0.921,0.149,0.0368,114.473,4.248,2020.0,7.0,0.0,4.0,gaming,43,0
0.303,0.187,0.0356,0.499,0.102,0.212,132.679,2.6808833333333335,2010.0,2.0,1.0,4.0,ambient,24,0
0.354,0.426,0.0295,0.11,0.115,0.185,98.062,5.523333333333333,2014.0,6.0,0.0,3.0,ambient,53,0
0.686,0.413,0.0263,0.115,0.122,0.595,95.989,5.187116666666666,2018.0,6.0,0.0,3.0,ambient,58,0
0.466,0.125,0.0307,0.0,0.114,0.108,106.107,2.5048833333333334,2017.0,2.0,1.0,4.0,ambient,33,0
0.542,0.256,0.0419,0.0,0.13,0.334,79.81,2.7,2022.0,0.0,1.0,4.0,ambient,33,0
0.478,0.318,0.035,4.35e-05,0.394,0.192,137.983,4.694366666666666,2020.0,1.0,1.0,4.0,ambient,38,0
0.325,0.271,0.0418,0.0,0.301,0.279,71.855,3.6101833333333335,2017.0,7.0,1.0,4.0,ambient,61,0
0.284,0.433,0.0365,0.00386,0.114,0.193,179.789,1.7500833333333334,2023.0,4.0,1.0,3.0,ambient,29,0
0.391,0.373,0.0306,0.0694,0.115,0.347,175.854,4.320883333333334,2018.0,3.0,0.0,1.0,ambient,44,0
0.516,0.281,0.0333,0.00861,0.0871,0.152,131.039,5.867983333333333,2016.0,9.0,1.0,4.0,ambient,36,0
0.454,0.36,0.029,0.636,0.102,0.26,95.204,3.3271333333333333,2018.0,4.0,1.0,4.0,ambient,39,0
0.338,0.429,0.033,2.59e-06,0.122,0.167,146.054,2.771916666666667,2015.0,11.0,0.0,4.0,ambient,40,0
0.0623,0.0116,0.0567,0.445,0.0816,0.0331,65.057,6.93,2006.0,2.0,1.0,3.0,classical,49,0
0.104,0.0218,0.0468,0.825,0.0836,0.0664,72.808,4.22155,2010.0,1.0,1.0,3.0,classical,44,0
0.196,0.0539,0.0438,0.0316,0.116,0.0482,132.747,3.94845,2006.0,5.0,1.0,3.0,classical,39,0
0.178,0.0949,0.0399,0.369,0.0847,0.0366,77.314,3.8777833333333334,2015.0,1.0,1.0,3.0,classical,42,0
0.0902,0.0846,0.0341,0.0291,0.0674,0.0345,78.633,3.9797833333333332,2024.0,9.0,1.0,4.0,classical,37,0
0.137,0.0759,0.0401,0.263,0.105,0.0363,142.767,3.0,2020.0,11.0,0.0,4.0,classical,35,0
0.155,0.118,0.0423,0.927,0.0867,0.0386,135.276,5.540666666666667,2011.0,7.0,0.0,4.0,classical,35,0
0.2,0.0151,0.037,0.413,0.103,0.0656,68.649,2.1888833333333335,1997.0,6.0,1.0,3.0,classical,32,0
0.123,0.115,0.0541,0.633,0.168,0.0389,70.782,3.899783333333333,2020.0,4.0,1.0,1.0,classical,33,0
0.156,0.0422,0.0456,0.00136,0.113,0.0392,134.837,5.345116666666667,2011.0,2.0,1.0,5.0,classical,28,0
0.162,0.0476,0.0426,0.943,0.107,0.0538,131.97,4.1928833333333335,2024.0,8.0,1.0,4.0,classical,32,0
0.164,0.104,0.0401,0.799,0.105,0.0461,132.766,3.8878666666666666,2024.0,5.0,0.0,4.0,classical,30,0
0.0873,0.0611,0.0372,0.57,0.0942,0.0344,79.45,5.121333333333333,2024.0,2.0,0.0,4.0,classical,28,0
0.128,0.105,0.0516,0.00768,0.0962,0.0406,74.721,4.229333333333333,2024.0,0.0,0.0,4.0,classical,19,0
0.191,0.00683,0.0363,0.991,0.0917,0.0359,73.135,1.50155,2024.0,0.0,1.0,4.0,classical,30,0
0.208,0.17,0.0466,0.332,0.0785,0.038,128.137,6.60755,2024.0,0.0,1.0,4.0,classical,18,0
0.161,0.0144,0.0365,0.117,0.0836,0.0336,82.646,3.29,2011.0,6.0,1.0,4.0,classical,34,0
0.196,0.105,0.0418,0.782,0.193,0.0731,122.977,2.69555,2023.0,7.0,1.0,3.0,classical,28,0
0.0816,0.0746,0.0409,0.48,0.0856,0.036,75.575,5.298883333333333,2020.0,1.0,1.0,3.0,classical,27,0
0.111,0.0286,0.0489,0.835,0.0671,0.0334,87.516,4.590033333333333,2024.0,4.0,1.0,4.0,classical,32,0
0.14,0.0997,0.045,0.428,0.0651,0.0465,71.775,5.286883333333333,2015.0,6.0,1.0,3.0,classical,31,0
0.134,0.105,0.0423,0.855,0.125,0.0388,81.11,3.64355,2016.0,9.0,0.0,4.0,classical,27,0
0.187,0.0768,0.0441,0.0475,0.0911,0.0387,123.193,3.92445,2020.0,8.0,1.0,4.0,classical,29,0
0.149,0.0301,0.0358,0.00497,0.113,0.0342,104.157,2.5793333333333335,2019.0,6.0,1.0,3.0,classical,25,0
0.064,0.0293,0.0415,0.643,0.0978,0.0322,57.809,5.558216666666667,2024.0,11.0,0.0,3.0,classical,35,0
0.816,0.933,0.0392,0.604,0.1,0.763,122.003,4.655733333333333,2024.0,4.0,1.0,4.0,electronic,36,0
0.718,0.766,0.035,0.429,0.084,0.286,118.997,7.314133333333333,2024.0,11.0,0.0,4.0,electronic,24,0
0.691,0.7,0.0388,0.819,0.111,0.0569,120.019,6.735416666666667,2023.0,11.0,0.0,4.0,electronic,22,0
0.872,0.751,0.0826,0.296,0.104,0.0762,122.062,6.066516666666667,2024.0,0.0,1.0,4.0,electronic,37,0
0.704,0.822,0.0545,0.723,0.0878,0.714,121.996,7.725366666666667,2024.0,3.0,0.0,4.0,electronic,15,0
0.635,0.739,0.0354,0.775,0.376,0.536,123.024,7.572033333333334,2024.0,1.0,1.0,4.0,electronic,19,0
0.533,0.706,0.0391,0.459,0.094,0.245,119.98,7.0,2023.0,1.0,0.0,4.0,electronic,19,0
0.613,0.895,0.0341,0.834,0.111,0.0438,119.997,6.95035,2024.0,0.0,1.0,4.0,electronic,23,0
0.791,0.689,0.0536,0.318,0.0782,0.578,118.009,4.373,2024.0,0.0,0.0,4.0,electronic,29,0
0.425,0.784,0.0735,0.911,0.185,0.549,149.61,6.00425,2024.0,1.0,0.0,5.0,electronic,17,0
0.772,0.799,0.0522,0.363,0.0903,0.157,121.011,5.277283333333333,2024.0,1.0,1.0,4.0,electronic,14,0
0.762,0.817,0.0498,0.893,0.0769,0.653,116.007,5.373833333333334,2024.0,10.0,0.0,4.0,electronic,20,0
0.409,0.643,0.0525,0.46,0.0943,0.323,147.247,4.641866666666667,2024.0,5.0,0.0,5.0,electronic,25,0
0.788,0.728,0.261,4.82e-06,0.11,0.287,153.07,3.34645,2024.0,1.0,0.0,1.0,hip-hop,66,0
0.602,0.729,0.172,0.0,0.156,0.302,124.013,2.3250166666666665,2024.0,2.0,1.0,4.0,hip-hop,66,0
0.753,0.616,0.0495,1.77e-06,0.109,0.0388,105.952,3.5894,2018.0,4.0,1.0,4.0,hip-hop,65,0
0.389,0.768,0.256,0.0,0.119,0.334,90.146,3.05945,2021.0,1.0,1.0,4.0,hip-hop,58,0
0.736,0.482,0.196,0.0,0.229,0.608,140.064,3.7417833333333332,2018.0,4.0,1.0,4.0,hip-hop,60,0
0.41,0.604,0.0331,0.0,0.312,0.28,128.845,3.4198833333333334,2016.0,10.0,1.0,4.0,korean,60,0
0.416,0.41,0.0292,0.0,0.107,0.219,110.252,3.793066666666667,2016.0,10.0,1.0,4.0,korean,65,0
0.696,0.778,0.0585,0.0,0.329,0.41,94.996,3.6482833333333335,2016.0,1.0,0.0,4.0,korean,67,0
0.512,0.76,0.0682,0.0,0.103,0.495,130.096,3.5154666666666667,2022.0,2.0,0.0,4.0,korean,68,0
0.514,0.736,0.0321,0.0,0.18,0.495,90.002,3.1559333333333335,2016.0,10.0,1.0,4.0,korean,64,0
0.532,0.426,0.0288,0.0,0.134,0.137,149.898,3.365083333333333,2022.0,3.0,1.0,3.0,korean,64,0
0.59,0.294,0.0654,0.0,0.0873,0.461,87.895,3.5227333333333335,2021.0,9.0,1.0,4.0,korean,63,0
0.343,0.499,0.0387,0.0,0.119,0.104,131.076,4.009833333333333,2016.0,6.0,1.0,4.0,korean,61,0
0.497,0.431,0.0287,0.0,0.153,0.167,133.675,3.8279666666666667,2017.0,5.0,0.0,4.0,korean,63,0
0.406,0.446,0.0335,0.0,0.194,0.214,138.66,3.75285,2016.0,9.0,1.0,4.0,korean,62,0
0.539,0.517,0.0282,0.0,0.181,0.217,132.319,4.153616666666666,2024.0,7.0,1.0,4.0,korean,61,0
0.604,0.817,0.0452,0.0,0.419,0.625,131.985,3.5780166666666666,2024.0,9.0,0.0,4.0,korean,60,0
0.418,0.603,0.204,2.52e-05,0.11,0.657,100.171,3.4038166666666667,2022.0,7.0,1.0,4.0,korean,60,0
0.533,0.838,0.0319,0.0,0.394,0.449,75.021,3.2758166666666666,2016.0,0.0,1.0,4.0,korean,59,0
0.482,0.344,0.0318,0.0,0.129,0.211,133.499,2.82415,2016.0,5.0,1.0,4.0,korean,59,0
0.603,0.834,0.0287,0.0,0.0989,0.555,102.038,3.6092666666666666,2016.0,1.0,0.0,4.0,korean,58,0
0.565,0.366,0.0278,1.21e-05,0.131,0.385,81.943,4.666666666666667,2022.0,11.0,1.0,4.0,korean,58,0
0.387,0.515,0.0338,0.0,0.16,0.199,135.221,4.54745,2016.0,2.0,1.0,4.0,korean,58,0
0.604,0.687,0.0327,0.234,0.0718,0.504,119.992,3.3609833333333334,2017.0,0.0,0.0,4.0,korean,56,0
0.756,0.839,0.0299,0.0,0.101,0.702,110.989,4.11845,2009.0,0.0,1.0,4.0,korean,56,0
0.375,0.343,0.0345,0.0,0.134,0.158,121.879,3.68215,2016.0,11.0,1.0,4.0,korean,56,0
0.694,0.592,0.0367,0.0,0.124,0.305,95.047,4.1357333333333335,2016.0,7.0,1.0,4.0,korean,56,0
0.528,0.423,0.0264,0.00148,0.167,0.249,135.917,3.5808666666666666,2022.0,8.0,1.0,4.0,korean,55,0
0.642,0.501,0.0324,1.8e-05,0.0914,0.298,122.973,4.21955,2020.0,6.0,1.0,4.0,korean,55,0
0.573,0.39,0.0272,2.64e-06,0.104,0.118,82.035,4.2462,2021.0,2.0,1.0,4.0,korean,55,0
0.643,0.735,0.0302,0.0,0.101,0.502,111.961,3.7636166666666666,2022.0,2.0,1.0,4.0,korean,55,0
0.853,0.48,0.0512,0.000618,0.0323,0.815,92.157,4.24775,1997.0,8.0,1.0,4.0,world,66,0
0.669,0.515,0.284,0.0,0.105,0.289,169.874,3.46465,2017.0,4.0,0.0,4.0,world,66,0
0.592,0.487,0.251,0.0,0.0768,0.638,170.285,3.42615,2017.0,9.0,1.0,4.0,world,64,0
0.851,0.434,0.072,0.0,0.171,0.926,80.015,2.9203166666666664,2022.0,0.0,1.0,4.0,world,64,0
0.835,0.559,0.0438,2.16e-06,0.0881,0.751,126.046,4.317716666666667,2011.0,0.0,1.0,4.0,world,58,0
0.676,0.731,0.0368,1.26e-05,0.624,0.812,150.151,3.8878,2010.0,9.0,1.0,4.0,world,58,0
0.789,0.448,0.0441,0.0,0.178,0.727,145.997,4.141116666666667,2018.0,0.0,1.0,4.0,world,58,0
0.725,0.529,0.0375,0.0028,0.174,0.6,144.707,4.78355,2022.0,0.0,1.0,4.0,world,58,0
0.697,0.638,0.091,0.00286,0.103,0.598,165.929,4.428183333333333,2011.0,8.0,1.0,4.0,world,63,0
0.543,0.731,0.189,0.00523,0.314,0.636,85.183,3.83645,2021.0,7.0,1.0,4.0,world,56,0
0.732,0.647,0.109,8.12e-05,0.0788,0.82,149.877,3.1040833333333335,2022.0,1.0,1.0,4.0,world,27,0
0.881,0.324,0.196,0.00516,0.292,0.78,95.961,2.6623666666666668,2023.0,7.0,0.0,4.0,world,31,0
0.773,0.668,0.366,0.0,0.0763,0.741,150.043,2.62365,2020.0,4.0,0.0,4.0,world,56,0
0.717,0.603,0.0334,6.43e-05,0.0854,0.808,144.018,5.26555,2016.0,6.0,0.0,4.0,world,54,0
0.883,0.687,0.0894,0.000336,0.0955,0.716,126.956,3.236883333333333,2019.0,4.0,0.0,4.0,world,54,0
0.72,0.614,0.0405,0.000778,0.159,0.53,105.071,3.1904833333333333,2023.0,9.0,0.0,4.0,world,18,0
0.751,0.815,0.102,0.0271,0.136,0.52,93.984,3.0319166666666666,2023.0,9.0,0.0,4.0,world,34,0
0.77,0.702,0.0467,0.834,0.327,0.536,97.514,3.2808333333333333,2023.0,3.0,0.0,4.0,world,24,0
0.781,0.785,0.257,0.0,0.134,0.644,91.986,3.5329,2020.0,4.0,0.0,4.0,world,53,0
0.514,0.21,0.0326,0.0,0.109,0.38,147.92,3.3530333333333333,2024.0,3.0,1.0,4.0,folk,34,0
0.478,0.342,0.0358,0.00654,0.134,0.206,87.479,3.64,2024.0,2.0,1.0,4.0,folk,43,0
0.504,0.254,0.0329,0.00627,0.0969,0.388,143.916,4.114966666666667,2024.0,9.0,1.0,4.0,folk,34,0
0.754,0.23,0.0759,0.000228,0.107,0.418,87.492,2.16445,2024.0,3.0,1.0,4.0,folk,30,0
0.528,0.0697,0.0535,2.24e-05,0.111,0.25,75.447,3.362,2024.0,1.0,1.0,4.0,folk,29,0
0.534,0.55,0.0673,0.0,0.0958,0.434,143.885,3.456,2024.0,10.0,1.0,4.0,folk,34,0
0.618,0.426,0.0403,0.0268,0.146,0.173,137.989,3.249033333333333,2024.0,3.0,1.0,4.0,folk,31,0
0.558,0.634,0.0325,7.71e-05,0.0896,0.796,159.896,3.363783333333333,2022.0,10.0,1.0,4.0,folk,30,0
0.507,0.226,0.0325,0.000197,0.108,0.246,131.052,3.5519166666666666,2024.0,2.0,1.0,4.0,folk,42,0
0.418,0.782,0.0569,1.54e-05,0.364,0.173,173.582,3.9232,2024.0,7.0,1.0,4.0,folk,36,0
0.565,0.337,0.0302,0.00409,0.405,0.35,90.007,3.6861166666666665,2024.0,9.0,1.0,4.0,folk,14,0
0.472,0.443,0.0307,0.003,0.0981,0.148,114.735,2.91955,2024.0,10.0,1.0,4.0,folk,26,0
0.525,0.484,0.04,0.00016,0.123,0.247,87.993,2.93555,2024.0,8.0,0.0,4.0,folk,29,0
0.64,0.355,0.0313,0.000644,0.118,0.306,157.959,2.5189833333333334,2024.0,11.0,1.0,4.0,folk,44,0
0.568,0.101,0.0662,0.0,0.113,0.309,75.478,2.9168333333333334,2024.0,0.0,1.0,1.0,folk,28,0
0.698,0.439,0.0795,0.0,0.636,0.33,116.143,3.5833333333333335,2024.0,11.0,0.0,4.0,folk,28,0
0.414,0.707,0.0379,0.0,0.0984,0.273,119.946,2.9962166666666668,2024.0,11.0,0.0,4.0,folk,27,0
0.704,0.717,0.104,0.0,0.487,0.394,130.004,3.0166666666666666,2024.0,8.0,1.0,4.0,gospel,50,0
0.782,0.765,0.0445,0.0,0.262,0.771,112.972,2.6018166666666667,2024.0,5.0,1.0,4.0,gospel,56,0
0.701,0.941,0.0347,0.00217,0.134,0.72,117.978,10.9652,2023.0,1.0,1.0,4.0,gospel,52,0
0.33,0.543,0.0322,0.0,0.338,0.241,143.869,5.861116666666667,2024.0,10.0,1.0,4.0,gospel,47,0
0.64,0.85,0.18,0.0,0.148,0.698,118.174,3.05085,2024.0,6.0,0.0,4.0,gospel,59,0
0.517,0.81,0.0729,0.0,0.115,0.301,139.892,6.778,2024.0,8.0,1.0,4.0,gospel,55,0
0.392,0.79,0.0876,0.0,0.562,0.305,126.993,10.646633333333334,2023.0,6.0,0.0,4.0,gospel,54,0
0.464,0.624,0.0617,1.79e-06,0.144,0.481,143.853,4.3344,2022.0,0.0,0.0,4.0,gospel,55,0
0.465,0.781,0.081,0.0,0.0921,0.659,72.397,13.768266666666667,2024.0,5.0,1.0,4.0,gospel,51,0
0.772,0.688,0.103,0.000258,0.274,0.785,112.891,2.0195166666666666,2023.0,9.0,1.0,4.0,gospel,57,0
0.303,0.555,0.0323,0.0,0.0719,0.284,148.166,5.411716666666667,2023.0,9.0,1.0,4.0,gospel,53,0
0.422,0.82,0.0444,0.00174,0.617,0.331,144.058,13.477966666666667,2024.0,10.0,1.0,4.0,gospel,56,0
0.579,0.524,0.0584,0.0,0.11,0.787,81.999,4.583333333333333,2023.0,10.0,1.0,4.0,gospel,52,0
0.313,0.61,0.0383,0.0,0.0889,0.273,139.456,8.8,2022.0,4.0,1.0,4.0,gospel,42,0
0.168,0.534,0.0384,0.197,0.564,0.115,137.092,11.95,2022.0,6.0,1.0,4.0,gospel,58,0
0.419,0.713,0.0848,0.0,0.16,0.396,153.999,16.23805,2023.0,7.0,1.0,4.0,gospel,36,0
0.579,0.524,0.0584,0.0,0.11,0.787,81.999,4.583333333333333,2023.0,10.0,1.0,4.0,gospel,52,0
0.43,0.754,0.0619,0.0,0.567,0.12,137.762,6.538466666666666,2024.0,2.0,1.0,4.0,gospel,54,0
0.53,0.642,0.05,1.99e-06,0.13,0.387,149.791,5.0929166666666665,2024.0,11.0,1.0,4.0,gospel,33,0
0.858,0.525,0.374,0.000293,0.365,0.469,112.944,2.9347,2023.0,2.0,0.0,4.0,gospel,48,0
0.333,0.742,0.117,0.0,0.483,0.389,159.983,20.684383333333333,2023.0,1.0,0.0,4.0,gospel,32,0
0.472,0.829,0.0634,0.0,0.255,0.342,103.792,9.958016666666667,2023.0,11.0,1.0,4.0,gospel,44,0
0.656,0.836,0.201,0.0,0.143,0.612,130.627,22.587666666666667,2020.0,5.0,1.0,4.0,gospel,31,0
0.779,0.898,0.085,0.142,0.182,0.675,132.027,17.233333333333334,2023.0,8.0,1.0,4.0,gospel,30,0
0.718,0.785,0.0516,0.000666,0.0807,0.471,113.012,2.86725,2024.0,7.0,1.0,4.0,gospel,41,0
0.725,0.897,0.123,1.23e-06,0.311,0.707,124.92,13.1483,2023.0,11.0,0.0,4.0,gospel,37,0
0.392,0.79,0.0876,0.0,0.562,0.305,126.993,10.646633333333334,2023.0,6.0,0.0,4.0,gospel,54,0
0.651,0.477,0.547,0.0,0.235,0.263,69.982,1.3716,2023.0,9.0,0.0,4.0,gospel,33,0
0.701,0.941,0.0347,0.00217,0.134,0.72,117.978,10.9652,2023.0,1.0,1.0,4.0,gospel,52,0
0.682,0.81,0.069,0.0,0.157,0.867,93.068,3.1000666666666667,2023.0,11.0,1.0,3.0,gospel,28,0
0.772,0.688,0.103,0.000258,0.274,0.785,112.891,2.0195166666666666,2023.0,9.0,1.0,4.0,gospel,57,0
0.813,0.929,0.163,0.0,0.0922,0.855,127.003,3.591833333333333,2022.0,7.0,1.0,4.0,gospel,50,0
0.264,0.604,0.0436,0.00146,0.381,0.155,125.085,13.54375,2022.0,0.0,1.0,4.0,gospel,46,0
0.26,0.802,0.137,0.0,0.489,0.377,80.872,14.8,2023.0,10.0,1.0,3.0,gospel,37,0
0.4,0.86,0.0533,5.69e-06,0.108,0.434,143.586,9.1026,2022.0,8.0,1.0,4.0,gospel,50,0
0.591,0.496,0.339,1.07e-06,0.332,0.295,89.853,3.6361166666666667,2023.0,2.0,0.0,4.0,gospel,43,0
0.509,0.641,0.073,0.0,0.117,0.44,80.052,5.014633333333333,2020.0,11.0,1.0,4.0,gospel,48,0
0.311,0.612,0.038,0.0,0.113,0.117,148.008,5.441666666666666,2022.0,1.0,1.0,4.0,gospel,47,0
0.464,0.624,0.0617,1.79e-06,0.144,0.481,143.853,4.3344,2022.0,0.0,0.0,4.0,gospel,55,0
0.777,0.868,0.129,0.0,0.511,0.486,127.939,2.7670166666666667,2024.0,5.0,1.0,4.0,hip-hop,17,0
0.787,0.864,0.0926,8.97e-05,0.107,0.877,129.933,2.584616666666667,2024.0,7.0,1.0,4.0,hip-hop,41,0
0.669,0.588,0.339,0.0,0.179,0.237,97.026,4.536616666666666,2020.0,2.0,1.0,4.0,hip-hop,62,0
0.819,0.663,0.1,0.00012,0.202,0.736,98.022,3.7792,2024.0,10.0,0.0,4.0,hip-hop,66,0
0.656,0.606,0.363,0.0,0.105,0.38,175.917,2.9318166666666667,2024.0,9.0,1.0,4.0,hip-hop,68,0
0.711,0.702,0.233,0.0163,0.0932,0.674,180.219,2.4698,2022.0,5.0,1.0,4.0,hip-hop,68,0
0.858,0.737,0.266,0.0,0.117,0.717,140.055,2.54025,2023.0,9.0,1.0,4.0,hip-hop,61,0
0.816,0.703,0.322,0.0,0.12,0.591,90.012,2.8888833333333332,2024.0,9.0,1.0,4.0,hip-hop,60,0
0.83,0.905,0.237,0.0,0.153,0.926,137.953,3.10145,2022.0,8.0,0.0,4.0,hip-hop,59,0
0.928,0.568,0.315,0.0,0.129,0.513,95.251,3.04605,2022.0,0.0,1.0,4.0,hip-hop,65,0
0.598,0.837,0.299,1.83e-06,0.191,0.893,85.075,3.2079833333333334,2024.0,10.0,0.0,4.0,hip-hop,58,0
0.706,0.693,0.259,0.0,0.346,0.838,141.794,3.40845,2021.0,0.0,1.0,4.0,hip-hop,67,0
0.636,0.46,0.306,0.0,0.114,0.474,149.909,3.013333333333333,2024.0,3.0,0.0,4.0,hip-hop,64,0
0.816,0.456,0.569,0.0,0.189,0.534,95.992,5.718633333333333,2021.0,9.0,0.0,4.0,hip-hop,62,0
0.871,0.548,0.186,0.000157,0.12,0.652,129.972,2.476916666666667,2023.0,2.0,1.0,4.0,hip-hop,62,0
